event_id,contract_address,event_type,block_timestamp,seconds_since_last_event
evt_12657,0xDelta,Depos-X,2025-07-03 16:44:15,285.0
evt_12666,0xDelta,Minty,2025-07-03 16:46:30,135.0
evt_12672,0xDelta,Zync,2025-07-03 16:48:00,90.0
evt_12677,0xDelta,Yank,2025-07-03 16:49:15,75.0
evt_12678,0xDelta,Minty,2025-07-03 16:49:30,15.0
evt_12712,0xDelta,Minty,2025-07-03 16:58:00,510.0
evt_12777,0xDelta,Withdr-O,2025-07-03 17:14:15,975.0
evt_12784,0xDelta,Yank,2025-07-03 17:16:00,105.0
evt_12786,0xDelta,Depos-X,2025-07-03 17:16:30,30.0
evt_12817,0xDelta,Glint,2025-07-03 17:24:15,465.0
evt_12830,0xDelta,Withdr-O,2025-07-03 17:27:30,195.0
evt_12842,0xDelta,Withdr-O,2025-07-03 17:30:30,180.0
evt_12869,0xDelta,Depos-X,2025-07-03 17:37:15,405.0
evt_12871,0xDelta,Depos-X,2025-07-03 17:37:45,30.0
evt_12899,0xDelta,Withdr-O,2025-07-03 17:44:45,420.0
evt_12919,0xDelta,Zync,2025-07-03 17:49:45,300.0
evt_12928,0xDelta,Glint,2025-07-03 17:52:00,135.0
evt_12957,0xDelta,Zync,2025-07-03 17:59:15,435.0
evt_12966,0xDelta,Yank,2025-07-03 18:01:30,135.0
evt_12991,0xDelta,Minty,2025-07-03 18:07:45,375.0
evt_12994,0xDelta,Depos-X,2025-07-03 18:08:30,45.0
evt_12999,0xDelta,Flux,2025-07-03 18:09:45,75.0
evt_13004,0xDelta,Yank,2025-07-03 18:11:00,75.0
evt_13006,0xDelta,Flux,2025-07-03 18:11:30,30.0
evt_13036,0xDelta,Depos-X,2025-07-03 18:19:00,450.0
evt_13169,0xDelta,Minty,2025-07-03 18:52:15,1995.0
evt_13231,0xDelta,Depos-X,2025-07-03 19:07:45,930.0
evt_13259,0xDelta,Withdr-O,2025-07-03 19:14:45,420.0
evt_13289,0xDelta,Yank,2025-07-03 19:22:15,450.0
evt_13295,0xDelta,Glint,2025-07-03 19:23:45,90.0
evt_13314,0xDelta,Flux,2025-07-03 19:28:30,285.0
evt_13323,0xDelta,Flux,2025-07-03 19:30:45,135.0
evt_13363,0xDelta,Minty,2025-07-03 19:40:45,600.0
evt_13372,0xDelta,Zync,2025-07-03 19:43:00,135.0
evt_13385,0xDelta,Zync,2025-07-03 19:46:15,195.0
evt_13387,0xDelta,Minty,2025-07-03 19:46:45,30.0
evt_13404,0xDelta,Zync,2025-07-03 19:51:00,255.0
evt_13435,0xDelta,Glint,2025-07-03 19:58:45,465.0
evt_13442,0xDelta,Yank,2025-07-03 20:00:30,105.0
evt_13449,0xDelta,Minty,2025-07-03 20:02:15,105.0
evt_13457,0xDelta,Minty,2025-07-03 20:04:15,120.0
evt_13470,0xDelta,Yank,2025-07-03 20:07:30,195.0
evt_13472,0xDelta,Yank,2025-07-03 20:08:00,30.0
evt_13474,0xDelta,Minty,2025-07-03 20:08:30,30.0
evt_13505,0xDelta,Yank,2025-07-03 20:16:15,465.0
evt_13517,0xDelta,Minty,2025-07-03 20:19:15,180.0
evt_13522,0xDelta,Glint,2025-07-03 20:20:30,75.0
evt_13526,0xDelta,Depos-X,2025-07-03 20:21:30,60.0
evt_13530,0xDelta,Glint,2025-07-03 20:22:30,60.0
evt_13532,0xDelta,Yank,2025-07-03 20:23:00,30.0
evt_13533,0xDelta,Depos-X,2025-07-03 20:23:15,15.0
evt_13538,0xDelta,Minty,2025-07-03 20:24:30,75.0
evt_13539,0xDelta,Withdr-O,2025-07-03 20:24:45,15.0
evt_13551,0xDelta,Withdr-O,2025-07-03 20:27:45,180.0
evt_13553,0xDelta,Glint,2025-07-03 20:28:15,30.0
evt_13567,0xDelta,Glint,2025-07-03 20:31:45,210.0
evt_13570,0xDelta,Yank,2025-07-03 20:32:30,45.0
evt_13576,0xDelta,Glint,2025-07-03 20:34:00,90.0
evt_13580,0xDelta,Yank,2025-07-03 20:35:00,60.0
evt_13593,0xDelta,Yank,2025-07-03 20:38:15,195.0
evt_13597,0xDelta,Depos-X,2025-07-03 20:39:15,60.0
evt_13633,0xDelta,Yank,2025-07-03 20:48:15,540.0
evt_13641,0xDelta,Depos-X,2025-07-03 20:50:15,120.0
evt_13647,0xDelta,Zync,2025-07-03 20:51:45,90.0
evt_13656,0xDelta,Yank,2025-07-03 20:54:00,135.0
evt_13687,0xDelta,Minty,2025-07-03 21:01:45,465.0
evt_13699,0xDelta,Glint,2025-07-03 21:04:45,180.0
evt_13706,0xDelta,Yank,2025-07-03 21:06:30,105.0
evt_13712,0xDelta,Depos-X,2025-07-03 21:08:00,90.0
evt_13714,0xDelta,Withdr-O,2025-07-03 21:08:30,30.0
evt_13715,0xDelta,Glint,2025-07-03 21:08:45,15.0
evt_13746,0xDelta,Glint,2025-07-03 21:16:30,465.0
evt_13749,0xDelta,Zync,2025-07-03 21:17:15,45.0
evt_13760,0xDelta,Depos-X,2025-07-03 21:20:00,165.0
evt_13762,0xDelta,Flux,2025-07-03 21:20:30,30.0
evt_13763,0xDelta,Minty,2025-07-03 21:20:45,15.0
evt_13770,0xDelta,Depos-X,2025-07-03 21:22:30,105.0
evt_13784,0xDelta,Flux,2025-07-03 21:26:00,210.0
evt_13830,0xDelta,Depos-X,2025-07-03 21:37:30,690.0
evt_13847,0xDelta,Yank,2025-07-03 21:41:45,255.0
evt_13866,0xDelta,Zync,2025-07-03 21:46:30,285.0
evt_13874,0xDelta,Flux,2025-07-03 21:48:30,120.0
evt_13877,0xDelta,Zync,2025-07-03 21:49:15,45.0
evt_13880,0xDelta,Minty,2025-07-03 21:50:00,45.0
evt_13905,0xDelta,Glint,2025-07-03 21:56:15,375.0
evt_13915,0xDelta,Flux,2025-07-03 21:58:45,150.0
evt_13936,0xDelta,Withdr-O,2025-07-03 22:04:00,315.0
evt_13939,0xDelta,Flux,2025-07-03 22:04:45,45.0
evt_13953,0xDelta,Minty,2025-07-03 22:08:15,210.0
evt_13967,0xDelta,Withdr-O,2025-07-03 22:11:45,210.0
evt_13994,0xDelta,Minty,2025-07-03 22:18:30,405.0
evt_14013,0xDelta,Withdr-O,2025-07-03 22:23:15,285.0
evt_14075,0xDelta,Depos-X,2025-07-03 22:38:45,930.0
evt_14092,0xDelta,Withdr-O,2025-07-03 22:43:00,255.0
evt_14116,0xDelta,Zync,2025-07-03 22:49:00,360.0
evt_14146,0xDelta,Depos-X,2025-07-03 22:56:30,450.0
evt_14154,0xDelta,Withdr-O,2025-07-03 22:58:30,120.0
evt_14188,0xDelta,Depos-X,2025-07-03 23:07:00,510.0
evt_14192,0xDelta,Minty,2025-07-03 23:08:00,60.0
evt_14211,0xDelta,Zync,2025-07-03 23:12:45,285.0
evt_14220,0xDelta,Depos-X,2025-07-03 23:15:00,135.0
evt_14221,0xDelta,Withdr-O,2025-07-03 23:15:15,15.0
evt_14251,0xDelta,Withdr-O,2025-07-03 23:22:45,450.0
evt_14255,0xDelta,Flux,2025-07-03 23:23:45,60.0
evt_14275,0xDelta,Minty,2025-07-03 23:28:45,300.0
evt_14317,0xDelta,Zync,2025-07-03 23:39:15,630.0
evt_14323,0xDelta,Withdr-O,2025-07-03 23:40:45,90.0
evt_14338,0xDelta,Yank,2025-07-03 23:44:30,225.0
evt_14348,0xDelta,Depos-X,2025-07-03 23:47:00,150.0
evt_14377,0xDelta,Yank,2025-07-03 23:54:15,435.0
evt_14384,0xDelta,Yank,2025-07-03 23:56:00,105.0
evt_14401,0xDelta,Withdr-O,2025-07-04 00:00:15,255.0
evt_14410,0xDelta,Yank,2025-07-04 00:02:30,135.0
evt_14413,0xDelta,Minty,2025-07-04 00:03:15,45.0
evt_14428,0xDelta,Minty,2025-07-04 00:07:00,225.0
evt_14433,0xDelta,Glint,2025-07-04 00:08:15,75.0
evt_14438,0xDelta,Withdr-O,2025-07-04 00:09:30,75.0
evt_14461,0xDelta,Zync,2025-07-04 00:15:15,345.0
evt_14465,0xDelta,Minty,2025-07-04 00:16:15,60.0
evt_14466,0xDelta,Depos-X,2025-07-04 00:16:30,15.0
evt_14501,0xDelta,Flux,2025-07-04 00:25:15,525.0
evt_14538,0xDelta,Flux,2025-07-04 00:34:30,555.0
evt_14542,0xDelta,Glint,2025-07-04 00:35:30,60.0
evt_14555,0xDelta,Flux,2025-07-04 00:38:45,195.0
evt_14556,0xDelta,Yank,2025-07-04 00:39:00,15.0
evt_14601,0xDelta,Depos-X,2025-07-04 00:50:15,675.0
evt_14609,0xDelta,Flux,2025-07-04 00:52:15,120.0
evt_14627,0xDelta,Flux,2025-07-04 00:56:45,270.0
evt_14645,0xDelta,Flux,2025-07-04 01:01:15,270.0
evt_14653,0xDelta,Zync,2025-07-04 01:03:15,120.0
evt_14682,0xDelta,Flux,2025-07-04 01:10:30,435.0
evt_14707,0xDelta,Minty,2025-07-04 01:16:45,375.0
evt_14708,0xDelta,Minty,2025-07-04 01:17:00,15.0
evt_14712,0xDelta,Yank,2025-07-04 01:18:00,60.0
evt_14727,0xDelta,Withdr-O,2025-07-04 01:21:45,225.0
evt_14770,0xDelta,Minty,2025-07-04 01:32:30,645.0
evt_14788,0xDelta,Depos-X,2025-07-04 01:37:00,270.0
evt_14814,0xDelta,Flux,2025-07-04 01:43:30,390.0
evt_14834,0xDelta,Yank,2025-07-04 01:48:30,300.0
evt_14838,0xDelta,Depos-X,2025-07-04 01:49:30,60.0
evt_14861,0xDelta,Flux,2025-07-04 01:55:15,345.0
evt_14870,0xDelta,Withdr-O,2025-07-04 01:57:30,135.0
evt_14872,0xDelta,Flux,2025-07-04 01:58:00,30.0
evt_14896,0xDelta,Yank,2025-07-04 02:04:00,360.0
evt_14898,0xDelta,Zync,2025-07-04 02:04:30,30.0
evt_14911,0xDelta,Zync,2025-07-04 02:07:45,195.0
evt_14916,0xDelta,Flux,2025-07-04 02:09:00,75.0
evt_14952,0xDelta,Depos-X,2025-07-04 02:18:00,540.0
evt_14956,0xDelta,Yank,2025-07-04 02:19:00,60.0
evt_14959,0xDelta,Yank,2025-07-04 02:19:45,45.0
evt_14968,0xDelta,Flux,2025-07-04 02:22:00,135.0
evt_14972,0xDelta,Glint,2025-07-04 02:23:00,60.0
evt_15024,0xDelta,Flux,2025-07-04 02:36:00,780.0
evt_15034,0xDelta,Flux,2025-07-04 02:38:30,150.0
evt_15047,0xDelta,Glint,2025-07-04 02:41:45,195.0
evt_15049,0xDelta,Minty,2025-07-04 02:42:15,30.0
evt_15057,0xDelta,Glint,2025-07-04 02:44:15,120.0
evt_15093,0xDelta,Yank,2025-07-04 02:53:15,540.0
evt_15104,0xDelta,Zync,2025-07-04 02:56:00,165.0
evt_15117,0xDelta,Yank,2025-07-04 02:59:15,195.0
evt_15140,0xDelta,Zync,2025-07-04 03:05:00,345.0
evt_15146,0xDelta,Glint,2025-07-04 03:06:30,90.0
evt_15157,0xDelta,Yank,2025-07-04 03:09:15,165.0
evt_15158,0xDelta,Glint,2025-07-04 03:09:30,15.0
evt_15174,0xDelta,Glint,2025-07-04 03:13:30,240.0
evt_15177,0xDelta,Glint,2025-07-04 03:14:15,45.0
evt_15179,0xDelta,Glint,2025-07-04 03:14:45,30.0
evt_15190,0xDelta,Zync,2025-07-04 03:17:30,165.0
evt_15195,0xDelta,Flux,2025-07-04 03:18:45,75.0
evt_15228,0xDelta,Withdr-O,2025-07-04 03:27:00,495.0
evt_15237,0xDelta,Zync,2025-07-04 03:29:15,135.0
evt_15260,0xDelta,Minty,2025-07-04 03:35:00,345.0
evt_15264,0xDelta,Depos-X,2025-07-04 03:36:00,60.0
evt_15265,0xDelta,Zync,2025-07-04 03:36:15,15.0
evt_15271,0xDelta,Depos-X,2025-07-04 03:37:45,90.0
evt_15287,0xDelta,Minty,2025-07-04 03:41:45,240.0
evt_15289,0xDelta,Yank,2025-07-04 03:42:15,30.0
evt_15293,0xDelta,Withdr-O,2025-07-04 03:43:15,60.0
evt_15297,0xDelta,Glint,2025-07-04 03:44:15,60.0
evt_15317,0xDelta,Flux,2025-07-04 03:49:15,300.0
evt_15333,0xDelta,Withdr-O,2025-07-04 03:53:15,240.0
evt_15341,0xDelta,Glint,2025-07-04 03:55:15,120.0
evt_15350,0xDelta,Minty,2025-07-04 03:57:30,135.0
evt_15355,0xDelta,Depos-X,2025-07-04 03:58:45,75.0
evt_15356,0xDelta,Minty,2025-07-04 03:59:00,15.0
evt_15362,0xDelta,Withdr-O,2025-07-04 04:00:30,90.0
evt_15369,0xDelta,Minty,2025-07-04 04:02:15,105.0
evt_15396,0xDelta,Flux,2025-07-04 04:09:00,405.0
evt_15399,0xDelta,Zync,2025-07-04 04:09:45,45.0
evt_15403,0xDelta,Flux,2025-07-04 04:10:45,60.0
evt_15419,0xDelta,Zync,2025-07-04 04:14:45,240.0
evt_15429,0xDelta,Flux,2025-07-04 04:17:15,150.0
evt_15442,0xDelta,Minty,2025-07-04 04:20:30,195.0
evt_15444,0xDelta,Depos-X,2025-07-04 04:21:00,30.0
evt_15448,0xDelta,Depos-X,2025-07-04 04:22:00,60.0
evt_15487,0xDelta,Withdr-O,2025-07-04 04:31:45,585.0
evt_15488,0xDelta,Yank,2025-07-04 04:32:00,15.0
evt_15490,0xDelta,Yank,2025-07-04 04:32:30,30.0
evt_15493,0xDelta,Flux,2025-07-04 04:33:15,45.0
evt_15497,0xDelta,Zync,2025-07-04 04:34:15,60.0
evt_15516,0xDelta,Glint,2025-07-04 04:39:00,285.0
evt_15526,0xDelta,Zync,2025-07-04 04:41:30,150.0
evt_15539,0xDelta,Glint,2025-07-04 04:44:45,195.0
evt_15576,0xDelta,Depos-X,2025-07-04 04:54:00,555.0
evt_15659,0xDelta,Depos-X,2025-07-04 05:14:45,1245.0
evt_15684,0xDelta,Withdr-O,2025-07-04 05:21:00,375.0
evt_15696,0xDelta,Minty,2025-07-04 05:24:00,180.0
evt_15697,0xDelta,Minty,2025-07-04 05:24:15,15.0
evt_15719,0xDelta,Flux,2025-07-04 05:29:45,330.0
evt_15729,0xDelta,Yank,2025-07-04 05:32:15,150.0
evt_15765,0xDelta,Yank,2025-07-04 05:41:15,540.0
evt_15768,0xDelta,Glint,2025-07-04 05:42:00,45.0
evt_15788,0xDelta,Depos-X,2025-07-04 05:47:00,300.0
evt_15812,0xDelta,Flux,2025-07-04 05:53:00,360.0
evt_15819,0xDelta,Minty,2025-07-04 05:54:45,105.0
evt_15841,0xDelta,Flux,2025-07-04 06:00:15,330.0
evt_15850,0xDelta,Withdr-O,2025-07-04 06:02:30,135.0
evt_15851,0xDelta,Yank,2025-07-04 06:02:45,15.0
evt_15869,0xDelta,Flux,2025-07-04 06:07:15,270.0
evt_15874,0xDelta,Withdr-O,2025-07-04 06:08:30,75.0
evt_15879,0xDelta,Withdr-O,2025-07-04 06:09:45,75.0
evt_15903,0xDelta,Yank,2025-07-04 06:15:45,360.0
evt_15910,0xDelta,Withdr-O,2025-07-04 06:17:30,105.0
evt_15932,0xDelta,Glint,2025-07-04 06:23:00,330.0
evt_15946,0xDelta,Zync,2025-07-04 06:26:30,210.0
evt_15978,0xDelta,Yank,2025-07-04 06:34:30,480.0
evt_15979,0xDelta,Flux,2025-07-04 06:34:45,15.0
evt_15980,0xDelta,Glint,2025-07-04 06:35:00,15.0
evt_15988,0xDelta,Minty,2025-07-04 06:37:00,120.0
evt_16009,0xDelta,Zync,2025-07-04 06:42:15,315.0
evt_16021,0xDelta,Withdr-O,2025-07-04 06:45:15,180.0
evt_16030,0xDelta,Minty,2025-07-04 06:47:30,135.0
evt_16063,0xDelta,Minty,2025-07-04 06:55:45,495.0
evt_16093,0xDelta,Glint,2025-07-04 07:03:15,450.0
evt_16095,0xDelta,Flux,2025-07-04 07:03:45,30.0
evt_16123,0xDelta,Minty,2025-07-04 07:10:45,420.0
evt_16130,0xDelta,Minty,2025-07-04 07:12:30,105.0
evt_16133,0xDelta,Withdr-O,2025-07-04 07:13:15,45.0
evt_16161,0xDelta,Glint,2025-07-04 07:20:15,420.0
evt_16166,0xDelta,Withdr-O,2025-07-04 07:21:30,75.0
evt_16189,0xDelta,Withdr-O,2025-07-04 07:27:15,345.0
evt_16190,0xDelta,Zync,2025-07-04 07:27:30,15.0
evt_16210,0xDelta,Yank,2025-07-04 07:32:30,300.0
evt_16223,0xDelta,Depos-X,2025-07-04 07:35:45,195.0
evt_16239,0xDelta,Glint,2025-07-04 07:39:45,240.0
evt_16266,0xDelta,Withdr-O,2025-07-04 07:46:30,405.0
evt_16303,0xDelta,Withdr-O,2025-07-04 07:55:45,555.0
evt_16305,0xDelta,Glint,2025-07-04 07:56:15,30.0
evt_16314,0xDelta,Flux,2025-07-04 07:58:30,135.0
evt_16316,0xDelta,Flux,2025-07-04 07:59:00,30.0
evt_16334,0xDelta,Depos-X,2025-07-04 08:03:30,270.0
evt_16343,0xDelta,Glint,2025-07-04 08:05:45,135.0
evt_16350,0xDelta,Glint,2025-07-04 08:07:30,105.0
evt_16365,0xDelta,Zync,2025-07-04 08:11:15,225.0
evt_16375,0xDelta,Withdr-O,2025-07-04 08:13:45,150.0
evt_16395,0xDelta,Yank,2025-07-04 08:18:45,300.0
evt_16417,0xDelta,Depos-X,2025-07-04 08:24:15,330.0
evt_16421,0xDelta,Glint,2025-07-04 08:25:15,60.0
evt_16496,0xDelta,Zync,2025-07-04 08:44:00,1125.0
evt_16565,0xDelta,Yank,2025-07-04 09:01:15,1035.0
evt_16573,0xDelta,Zync,2025-07-04 09:03:15,120.0
evt_16607,0xDelta,Withdr-O,2025-07-04 09:11:45,510.0
evt_16640,0xDelta,Flux,2025-07-04 09:20:00,495.0
evt_16671,0xDelta,Glint,2025-07-04 09:27:45,465.0
evt_16698,0xDelta,Minty,2025-07-04 09:34:30,405.0
evt_16706,0xDelta,Zync,2025-07-04 09:36:30,120.0
evt_16718,0xDelta,Withdr-O,2025-07-04 09:39:30,180.0
evt_16741,0xDelta,Minty,2025-07-04 09:45:15,345.0
evt_16744,0xDelta,Depos-X,2025-07-04 09:46:00,45.0
evt_16747,0xDelta,Withdr-O,2025-07-04 09:46:45,45.0
evt_16787,0xDelta,Flux,2025-07-04 09:56:45,600.0
evt_16791,0xDelta,Minty,2025-07-04 09:57:45,60.0
evt_16797,0xDelta,Minty,2025-07-04 09:59:15,90.0
evt_16805,0xDelta,Flux,2025-07-04 10:01:15,120.0
evt_16834,0xDelta,Zync,2025-07-04 10:08:30,435.0
evt_16852,0xDelta,Depos-X,2025-07-04 10:13:00,270.0
evt_16866,0xDelta,Depos-X,2025-07-04 10:16:30,210.0
evt_16870,0xDelta,Depos-X,2025-07-04 10:17:30,60.0
evt_16877,0xDelta,Glint,2025-07-04 10:19:15,105.0
evt_16933,0xDelta,Flux,2025-07-04 10:33:15,840.0
evt_16935,0xDelta,Flux,2025-07-04 10:33:45,30.0
evt_16964,0xDelta,Flux,2025-07-04 10:41:00,435.0
evt_16967,0xDelta,Yank,2025-07-04 10:41:45,45.0
evt_16968,0xDelta,Flux,2025-07-04 10:42:00,15.0
evt_16978,0xDelta,Yank,2025-07-04 10:44:30,150.0
evt_17003,0xDelta,Depos-X,2025-07-04 10:50:45,375.0
evt_17012,0xDelta,Flux,2025-07-04 10:53:00,135.0
evt_17013,0xDelta,Minty,2025-07-04 10:53:15,15.0
evt_17019,0xDelta,Yank,2025-07-04 10:54:45,90.0
evt_17051,0xDelta,Withdr-O,2025-07-04 11:02:45,480.0
evt_17057,0xDelta,Withdr-O,2025-07-04 11:04:15,90.0
evt_17075,0xDelta,Glint,2025-07-04 11:08:45,270.0
evt_17083,0xDelta,Minty,2025-07-04 11:10:45,120.0
evt_17084,0xDelta,Depos-X,2025-07-04 11:11:00,15.0
evt_17086,0xDelta,Flux,2025-07-04 11:11:30,30.0
evt_17107,0xDelta,Glint,2025-07-04 11:16:45,315.0
evt_17148,0xDelta,Withdr-O,2025-07-04 11:27:00,615.0
evt_17175,0xDelta,Zync,2025-07-04 11:33:45,405.0
evt_17202,0xDelta,Zync,2025-07-04 11:40:30,405.0
evt_17207,0xDelta,Withdr-O,2025-07-04 11:41:45,75.0
evt_17222,0xDelta,Zync,2025-07-04 11:45:30,225.0
evt_17251,0xDelta,Depos-X,2025-07-04 11:52:45,435.0
evt_17252,0xDelta,Yank,2025-07-04 11:53:00,15.0
evt_17256,0xDelta,Flux,2025-07-04 11:54:00,60.0
evt_17272,0xDelta,Flux,2025-07-04 11:58:00,240.0
evt_17279,0xDelta,Minty,2025-07-04 11:59:45,105.0
evt_17282,0xDelta,Depos-X,2025-07-04 12:00:30,45.0
evt_17303,0xDelta,Flux,2025-07-04 12:05:45,315.0
evt_17311,0xDelta,Zync,2025-07-04 12:07:45,120.0
evt_17317,0xDelta,Zync,2025-07-04 12:09:15,90.0
evt_17324,0xDelta,Minty,2025-07-04 12:11:00,105.0
evt_17339,0xDelta,Depos-X,2025-07-04 12:14:45,225.0
evt_17346,0xDelta,Minty,2025-07-04 12:16:30,105.0
evt_17355,0xDelta,Minty,2025-07-04 12:18:45,135.0
evt_17377,0xDelta,Withdr-O,2025-07-04 12:24:15,330.0
evt_17384,0xDelta,Depos-X,2025-07-04 12:26:00,105.0
evt_17402,0xDelta,Withdr-O,2025-07-04 12:30:30,270.0
evt_17419,0xDelta,Zync,2025-07-04 12:34:45,255.0
evt_17453,0xDelta,Withdr-O,2025-07-04 12:43:15,510.0
evt_17496,0xDelta,Minty,2025-07-04 12:54:00,645.0
evt_17499,0xDelta,Yank,2025-07-04 12:54:45,45.0
evt_17515,0xDelta,Glint,2025-07-04 12:58:45,240.0
evt_17531,0xDelta,Yank,2025-07-04 13:02:45,240.0
evt_17547,0xDelta,Withdr-O,2025-07-04 13:06:45,240.0
evt_17550,0xDelta,Minty,2025-07-04 13:07:30,45.0
evt_17567,0xDelta,Zync,2025-07-04 13:11:45,255.0
evt_17570,0xDelta,Glint,2025-07-04 13:12:30,45.0
evt_17572,0xDelta,Zync,2025-07-04 13:13:00,30.0
evt_17587,0xDelta,Depos-X,2025-07-04 13:16:45,225.0
evt_17607,0xDelta,Withdr-O,2025-07-04 13:21:45,300.0
evt_17632,0xDelta,Depos-X,2025-07-04 13:28:00,375.0
evt_17642,0xDelta,Depos-X,2025-07-04 13:30:30,150.0
evt_17658,0xDelta,Yank,2025-07-04 13:34:30,240.0
evt_17665,0xDelta,Zync,2025-07-04 13:36:15,105.0
evt_17666,0xDelta,Flux,2025-07-04 13:36:30,15.0
evt_17685,0xDelta,Flux,2025-07-04 13:41:15,285.0
evt_17694,0xDelta,Flux,2025-07-04 13:43:30,135.0
evt_17704,0xDelta,Depos-X,2025-07-04 13:46:00,150.0
evt_17728,0xDelta,Yank,2025-07-04 13:52:00,360.0
evt_17738,0xDelta,Withdr-O,2025-07-04 13:54:30,150.0
evt_17742,0xDelta,Minty,2025-07-04 13:55:30,60.0
evt_17759,0xDelta,Flux,2025-07-04 13:59:45,255.0
evt_17767,0xDelta,Withdr-O,2025-07-04 14:01:45,120.0
evt_17771,0xDelta,Minty,2025-07-04 14:02:45,60.0
evt_17781,0xDelta,Glint,2025-07-04 14:05:15,150.0
evt_17795,0xDelta,Yank,2025-07-04 14:08:45,210.0
evt_17816,0xDelta,Yank,2025-07-04 14:14:00,315.0
evt_17843,0xDelta,Flux,2025-07-04 14:20:45,405.0
evt_17857,0xDelta,Depos-X,2025-07-04 14:24:15,210.0
evt_17863,0xDelta,Depos-X,2025-07-04 14:25:45,90.0
evt_17867,0xDelta,Yank,2025-07-04 14:26:45,60.0
evt_17903,0xDelta,Glint,2025-07-04 14:35:45,540.0
evt_17911,0xDelta,Yank,2025-07-04 14:37:45,120.0
evt_17917,0xDelta,Zync,2025-07-04 14:39:15,90.0
evt_17921,0xDelta,Minty,2025-07-04 14:40:15,60.0
evt_17923,0xDelta,Minty,2025-07-04 14:40:45,30.0
evt_17924,0xDelta,Glint,2025-07-04 14:41:00,15.0
evt_17929,0xDelta,Flux,2025-07-04 14:42:15,75.0
evt_17933,0xDelta,Withdr-O,2025-07-04 14:43:15,60.0
evt_17943,0xDelta,Zync,2025-07-04 14:45:45,150.0
evt_18002,0xDelta,Withdr-O,2025-07-04 15:00:30,885.0
evt_18015,0xDelta,Flux,2025-07-04 15:03:45,195.0
evt_18036,0xDelta,Minty,2025-07-04 15:09:00,315.0
evt_18040,0xDelta,Zync,2025-07-04 15:10:00,60.0
evt_18042,0xDelta,Withdr-O,2025-07-04 15:10:30,30.0
evt_18065,0xDelta,Yank,2025-07-04 15:16:15,345.0
evt_18070,0xDelta,Depos-X,2025-07-04 15:17:30,75.0
evt_18071,0xDelta,Depos-X,2025-07-04 15:17:45,15.0
evt_18076,0xDelta,Depos-X,2025-07-04 15:19:00,75.0
evt_18092,0xDelta,Flux,2025-07-04 15:23:00,240.0
evt_18132,0xDelta,Yank,2025-07-04 15:33:00,600.0
evt_18139,0xDelta,Glint,2025-07-04 15:34:45,105.0
evt_18141,0xDelta,Yank,2025-07-04 15:35:15,30.0
evt_18148,0xDelta,Withdr-O,2025-07-04 15:37:00,105.0
evt_18152,0xDelta,Zync,2025-07-04 15:38:00,60.0
evt_18165,0xDelta,Zync,2025-07-04 15:41:15,195.0
evt_18170,0xDelta,Flux,2025-07-04 15:42:30,75.0
evt_18207,0xDelta,Flux,2025-07-04 15:51:45,555.0
evt_18238,0xDelta,Yank,2025-07-04 15:59:30,465.0
evt_18290,0xDelta,Zync,2025-07-04 16:12:30,780.0
evt_18297,0xDelta,Yank,2025-07-04 16:14:15,105.0
evt_18329,0xDelta,Depos-X,2025-07-04 16:22:15,480.0
evt_18334,0xDelta,Glint,2025-07-04 16:23:30,75.0
evt_18337,0xDelta,Flux,2025-07-04 16:24:15,45.0
evt_18352,0xDelta,Flux,2025-07-04 16:28:00,225.0
evt_18385,0xDelta,Depos-X,2025-07-04 16:36:15,495.0
evt_18398,0xDelta,Minty,2025-07-04 16:39:30,195.0
evt_18412,0xDelta,Minty,2025-07-04 16:43:00,210.0
evt_18417,0xDelta,Glint,2025-07-04 16:44:15,75.0
evt_18443,0xDelta,Zync,2025-07-04 16:50:45,390.0
evt_18489,0xDelta,Depos-X,2025-07-04 17:02:15,690.0
evt_18498,0xDelta,Depos-X,2025-07-04 17:04:30,135.0
evt_18499,0xDelta,Flux,2025-07-04 17:04:45,15.0
evt_18501,0xDelta,Depos-X,2025-07-04 17:05:15,30.0
evt_18503,0xDelta,Yank,2025-07-04 17:05:45,30.0
evt_18511,0xDelta,Yank,2025-07-04 17:07:45,120.0
evt_18534,0xDelta,Minty,2025-07-04 17:13:30,345.0
evt_18554,0xDelta,Flux,2025-07-04 17:18:30,300.0
evt_18579,0xDelta,Zync,2025-07-04 17:24:45,375.0
evt_18600,0xDelta,Flux,2025-07-04 17:30:00,315.0
evt_18627,0xDelta,Zync,2025-07-04 17:36:45,405.0
evt_18630,0xDelta,Glint,2025-07-04 17:37:30,45.0
evt_18651,0xDelta,Zync,2025-07-04 17:42:45,315.0
evt_18657,0xDelta,Withdr-O,2025-07-04 17:44:15,90.0
evt_18674,0xDelta,Minty,2025-07-04 17:48:30,255.0
evt_18676,0xDelta,Flux,2025-07-04 17:49:00,30.0
evt_18680,0xDelta,Flux,2025-07-04 17:50:00,60.0
evt_18699,0xDelta,Zync,2025-07-04 17:54:45,285.0
evt_18705,0xDelta,Flux,2025-07-04 17:56:15,90.0
evt_18714,0xDelta,Withdr-O,2025-07-04 17:58:30,135.0
evt_18732,0xDelta,Withdr-O,2025-07-04 18:03:00,270.0
evt_18735,0xDelta,Flux,2025-07-04 18:03:45,45.0
evt_18744,0xDelta,Depos-X,2025-07-04 18:06:00,135.0
evt_18749,0xDelta,Flux,2025-07-04 18:07:15,75.0
